route_id,point_index,lat,lon,cum_distance_km,elevation_m_raw,elevation_m_smoothed,segment_length_m,delta_elevation_m,gradient_percent,cum_elevation_gain_m,cum_elevation_loss_m
manali_leh,224,32.57239566210854,77.01362189025255,60.438,3060.0,3053.4,298.5,13.6,4.56,3271.5,2120.0
manali_leh,225,32.57467163085906,77.01432798072923,60.7,3056.0,3066.6,261.6,13.2,5.05,3284.7,2120.0
manali_leh,226,32.57727951121971,77.01360402804477,60.998,3078.0,3075.8,297.8,9.2,3.09,3293.9,2120.0
manali_leh,227,32.57992162493922,77.01334065387732,61.293,3095.0,3080.0,294.8,4.2,1.42,3298.1,2120.0
manali_leh,228,32.57854072385749,77.01468976081735,61.491,3090.0,3087.2,198.9,7.2,3.62,3305.3,2120.0
manali_leh,229,32.5761445538079,77.01589107814264,61.781,3081.0,3092.4,289.2,5.2,1.8,3310.5,2120.0
manali_leh,230,32.57407446147009,77.01778113755134,62.071,3092.0,3092.6,290.4,0.0,0.0,3310.5,2120.0
manali_leh,231,32.572901495959066,77.02047739887894,62.355,3104.0,3087.8,284.3,-4.8,-1.69,3310.5,2124.8
manali_leh,232,32.57311973673309,77.02361478980072,62.65,3096.0,3089.4,295.0,0.0,0.0,3310.5,2124.8
manali_leh,233,32.57151968130081,77.02606901126599,62.941,3066.0,3088.0,290.8,0.0,0.0,3310.5,2124.8
manali_leh,234,32.571447154865695,77.02919433054923,63.234,3089.0,3083.0,293.0,-5.0,-1.71,3310.5,2129.8
manali_leh,235,32.57094049358864,77.03162680725369,63.469,3085.0,3081.4,234.8,0.0,0.0,3310.5,2129.8
manali_leh,236,32.570814304427884,77.03149521697499,63.488,3079.0,3093.2,18.7,11.8,63.17,3322.3,2129.8
manali_leh,237,32.57036968235555,77.03448785149436,63.772,3088.0,3105.0,284.8,11.8,4.14,3334.1,2129.8
manali_leh,238,32.57255131161332,77.03613999784461,64.06,3125.0,3108.4,287.8,3.4,1.18,3337.5,2129.8
manali_leh,239,32.572978987317164,77.03739205990249,64.187,3148.0,3114.2,126.6,5.8,4.58,3343.3,2129.8
manali_leh,240,32.570365976926766,77.03700879956916,64.48,3102.0,3116.0,292.8,0.0,0.0,3343.3,2129.8
manali_leh,241,32.56987860960169,77.0399215270377,64.758,3108.0,3111.4,278.3,-4.6,-1.65,3343.3,2134.4
manali_leh,242,32.5685237790637,77.04232068595552,65.028,3097.0,3104.6,270.6,-6.8,-2.51,3343.3,2141.2
manali_leh,243,32.56788068029356,77.04533806588742,65.32,3102.0,3109.6,291.7,5.0,1.71,3348.3,2141.2
manali_leh,244,32.56724165393281,77.04842391235896,65.618,3114.0,3112.2,297.8,0.0,0.0,3348.3,2141.2
manali_leh,245,32.566265272987614,77.0513853478721,65.916,3127.0,3121.2,298.0,9.0,3.02,3357.3,2141.2
manali_leh,246,32.56560827845303,77.0539350717475,66.166,3121.0,3126.2,249.9,5.0,2.0,3362.3,2141.2
manali_leh,247,32.56761969071541,77.05462091805708,66.398,3142.0,3131.2,232.7,5.0,2.15,3367.3,2141.2
manali_leh,248,32.565886789909065,77.05593471645643,66.627,3127.0,3132.6,228.7,0.0,0.0,3367.3,2141.2
manali_leh,249,32.5645942600797,77.05862925707486,66.918,3139.0,3138.8,290.5,6.2,2.13,3373.5,2141.2
manali_leh,250,32.56334775831434,77.06143493478622,67.215,3134.0,3141.6,297.2,0.0,0.0,3373.5,2141.2
manali_leh,251,32.5626532144616,77.06447980225701,67.51,3152.0,3150.8,295.6,9.2,3.11,3382.7,2141.2
manali_leh,252,32.56160857551419,77.06732877721824,67.802,3156.0,3159.0,291.2,8.2,2.82,3390.9,2141.2
manali_leh,253,32.5611736867287,77.07008967833052,68.065,3173.0,3169.2,263.2,10.2,3.88,3401.1,2141.2
manali_leh,254,32.561185849562236,77.07268122193702,68.308,3180.0,3175.6,242.9,6.4,2.64,3407.5,2141.2
manali_leh,255,32.562186127861075,77.07563085413744,68.606,3185.0,3180.8,298.0,5.2,1.75,3412.7,2141.2
manali_leh,256,32.56256834943796,77.07804053425085,68.836,3184.0,3185.8,229.8,5.0,2.18,3417.7,2141.2
manali_leh,257,32.56311551012558,77.08026944911568,69.053,3182.0,3199.4,217.6,13.6,6.25,3431.3,2141.2
manali_leh,258,32.56418715873328,77.08253945292421,69.297,3198.0,3212.6,243.8,13.2,5.41,3444.5,2141.2
manali_leh,259,32.56537798394232,77.08478339073778,69.545,3248.0,3228.2,248.5,15.6,6.28,3460.1,2141.2
manali_leh,260,32.56675241356699,77.08732980829095,69.829,3251.0,3246.6,283.4,18.4,6.49,3478.5,2141.2
manali_leh,261,32.56766457167347,77.08900794607335,70.016,3262.0,3264.8,187.1,18.2,9.73,3496.7,2141.2
manali_leh,262,32.56842111379918,77.09188389150205,70.298,3274.0,3275.0,282.3,10.2,3.61,3506.9,2141.2
manali_leh,263,32.56877907819046,77.0948917095165,70.583,3289.0,3287.0,284.7,12.0,4.22,3518.9,2141.2
manali_leh,264,32.56945264444234,77.09787926669185,70.873,3299.0,3298.0,289.8,11.0,3.8,3529.9,2141.2
manali_leh,265,32.57083945395421,77.1003118827321,71.148,3311.0,3311.2,275.2,13.2,4.8,3543.1,2141.2
manali_leh,266,32.56973777759284,77.0986304787048,71.348,3317.0,3323.4,199.6,12.2,6.11,3555.3,2141.2
manali_leh,267,32.571313776139704,77.0998721376668,71.558,3340.0,3337.0,210.4,13.6,6.47,3568.9,2141.2
manali_leh,268,32.57284140778643,77.1021195870532,71.828,3350.0,3353.8,270.6,16.8,6.21,3585.7,2141.2
manali_leh,269,32.57370082148936,77.10514017840097,72.127,3367.0,3368.8,298.7,15.0,5.02,3600.7,2141.2
manali_leh,270,32.574857751701224,77.10787517008741,72.414,3395.0,3378.0,286.8,9.2,3.21,3609.9,2141.2
manali_leh,271,32.5758987258344,77.11079614920128,72.711,3392.0,3384.6,297.2,6.6,2.22,3616.5,2141.2
manali_leh,272,32.57658865917896,77.11387684601364,73.01,3386.0,3387.8,298.7,3.2,1.07,3619.7,2141.2
manali_leh,273,32.5777107965279,77.11671843243084,73.304,3383.0,3384.4,294.0,-3.4,-1.16,3619.7,2144.6
manali_leh,274,32.579610944098675,77.11892954092738,73.6,3383.0,3381.6,295.9,0.0,0.0,3619.7,2144.6
manali_leh,275,32.58072417046079,77.12156074493532,73.876,3378.0,3375.4,275.9,-6.2,-2.25,3619.7,2150.8
manali_leh,276,32.58229385347413,77.12349844435944,74.127,3378.0,3372.0,251.8,-3.4,-1.35,3619.7,2154.2
manali_leh,277,32.58449868762868,77.12515559905971,74.418,3355.0,3370.2,290.2,0.0,0.0,3619.7,2154.2
manali_leh,278,32.58604074685038,77.12748933025394,74.696,3366.0,3370.4,277.9,0.0,0.0,3619.7,2154.2
manali_leh,279,32.58769433169601,77.12811703808292,74.889,3374.0,3370.0,193.0,0.0,0.0,3619.7,2154.2
manali_leh,280,32.590097455173726,77.12799107813511,75.156,3379.0,3377.4,267.5,7.4,2.77,3627.1,2154.2
manali_leh,281,32.58945529749747,77.13070966944726,75.421,3376.0,3384.2,264.5,6.8,2.57,3633.9,2154.2
manali_leh,282,32.590300716389116,77.13338183861897,75.688,3392.0,3388.8,267.4,4.6,1.72,3638.5,2154.2
manali_leh,283,32.59159437581263,77.13606298179383,75.977,3400.0,3388.0,289.5,0.0,0.0,3638.5,2154.2
manali_leh,284,32.593493133022925,77.13806618101663,76.26,3397.0,3388.0,282.5,0.0,0.0,3638.5,2154.2
manali_leh,285,32.5956940922075,77.13958652868955,76.543,3375.0,3379.2,283.2,-8.8,-3.11,3638.5,2163.0
manali_leh,286,32.59780792585432,77.13993536321495,76.78,3376.0,3365.2,237.3,-14.0,-5.9,3638.5,2177.0
manali_leh,287,32.599937053240936,77.141268,77.048,3348.0,3347.2,267.6,-18.0,-6.73,3638.5,2195.0
manali_leh,288,32.59912093850663,77.14130733422637,77.139,3330.0,3331.8,90.8,-15.4,-16.96,3638.5,2210.4
manali_leh,289,32.601342682389024,77.14246275505361,77.409,3307.0,3311.6,269.7,-20.2,-7.49,3638.5,2230.6
manali_leh,290,32.60386829212206,77.14339795909619,77.703,3298.0,3297.0,294.2,-14.6,-4.96,3638.5,2245.2
manali_leh,291,32.60647111432955,77.14416030011309,78.001,3275.0,3286.6,298.1,-10.4,-3.49,3638.5,2255.6
manali_leh,292,32.60900972891964,77.14519210775532,78.299,3275.0,3279.4,298.4,-7.2,-2.41,3638.5,2262.8
manali_leh,293,32.611392039689136,77.146664136722,78.598,3278.0,3270.4,298.6,-9.0,-3.01,3638.5,2271.8
manali_leh,294,32.61370606044139,77.1480526945899,78.886,3271.0,3263.4,288.3,-7.0,-2.43,3638.5,2278.8
manali_leh,295,32.6156875338165,77.15002184051616,79.173,3253.0,3257.6,287.3,-5.8,-2.02,3638.5,2284.6
manali_leh,296,32.61785543611062,77.15178172752586,79.466,3240.0,3252.6,292.0,-5.0,-1.71,3638.5,2289.6
manali_leh,297,32.619525231917535,77.1542870459244,79.765,3246.0,3250.6,299.2,0.0,0.0,3638.5,2289.6
manali_leh,298,32.621407358231,77.15644392952319,80.056,3253.0,3251.6,290.9,0.0,0.0,3638.5,2289.6
manali_leh,299,32.623125164187115,77.15870504306136,80.341,3261.0,3255.8,285.2,4.2,1.47,3642.7,2289.6
manali_leh,300,32.62476784772308,77.1611684958401,80.635,3258.0,3260.8,294.3,5.0,1.7,3647.7,2289.6
manali_leh,301,32.626157881826146,77.16389549957977,80.934,3261.0,3263.6,298.5,0.0,0.0,3647.7,2289.6
manali_leh,302,32.627607776086705,77.16639766564793,81.218,3271.0,3263.6,284.4,0.0,0.0,3647.7,2289.6
manali_leh,303,32.629223347716604,77.16882604643214,81.508,3267.0,3263.8,289.8,0.0,0.0,3647.7,2289.6
manali_leh,304,32.63169761462592,77.16948886527082,81.79,3261.0,3264.6,282.0,0.0,0.0,3647.7,2289.6
manali_leh,305,32.63305932922257,77.17200570918413,82.07,3259.0,3265.4,280.1,0.0,0.0,3647.7,2289.6
manali_leh,306,32.63290150069031,77.17511130446061,82.361,3265.0,3266.4,291.3,0.0,0.0,3647.7,2289.6
manali_leh,307,32.63367811078016,77.17812877850378,82.657,3275.0,3268.6,295.5,0.0,0.0,3647.7,2289.6
manali_leh,308,32.63548550990555,77.18041899147694,82.951,3272.0,3273.2,293.9,4.6,1.57,3652.3,2289.6
manali_leh,309,32.63792562672674,77.18177559255842,83.25,3272.0,3276.8,299.6,3.6,1.2,3655.9,2289.6
manali_leh,310,32.63951362365601,77.18425120389544,83.542,3282.0,3279.0,291.4,0.0,0.0,3655.9,2289.6
manali_leh,311,32.64046104481486,77.18723181229674,83.84,3283.0,3281.8,298.3,0.0,0.0,3655.9,2289.6
manali_leh,312,32.64125366046834,77.1901808413376,84.13,3286.0,3286.2,289.9,4.4,1.52,3660.3,2289.6
manali_leh,313,32.642864104391236,77.19265510388605,84.423,3286.0,3288.6,292.8,0.0,0.0,3660.3,2289.6
manali_leh,314,32.64507436926963,77.19445721522447,84.721,3294.0,3291.4,298.1,0.0,0.0,3660.3,2289.6
manali_leh,315,32.64737817386928,77.19608688509348,85.019,3294.0,3294.0,298.2,0.0,0.0,3660.3,2289.6
manali_leh,316,32.64938582749463,77.19815971540957,85.315,3297.0,3299.0,295.8,5.0,1.69,3665.3,2289.6
manali_leh,317,32.650839248522004,77.2007231867902,85.604,3299.0,3303.8,289.3,4.8,1.66,3670.1,2289.6
manali_leh,318,32.65297974202941,77.2025521856378,85.897,3311.0,3312.0,293.2,8.2,2.8,3678.3,2289.6
manali_leh,319,32.65487099115545,77.20474181225694,86.191,3318.0,3322.0,293.7,10.0,3.41,3688.3,2289.6
manali_leh,320,32.657427219734274,77.20547602876924,86.483,3335.0,3334.6,292.4,12.6,4.31,3700.9,2289.6
manali_leh,321,32.66008480478453,77.20558312462195,86.779,3347.0,3346.2,295.7,11.6,3.92,3712.5,2289.6
manali_leh,322,32.662773411569475,77.2056135408997,87.078,3362.0,3356.0,299.0,9.8,3.28,3722.3,2289.6
manali_leh,323,32.66529126161516,77.20463934620236,87.372,3369.0,3361.4,294.4,5.4,1.83,3727.7,2289.6
manali_leh,324,32.66749016542678,77.20331805286959,87.646,3367.0,3363.0,274.0,0.0,0.0,3727.7,2289.6
manali_leh,325,32.668882634234414,77.20069691998638,87.937,3362.0,3359.0,290.1,-4.0,-1.38,3727.7,2293.6
manali_leh,326,32.670661796914644,77.1983221535656,88.234,3355.0,3350.8,297.6,-8.2,-2.76,3727.7,2301.8
manali_leh,327,32.67187598266898,77.19751230931936,88.389,3342.0,3346.6,154.8,-4.2,-2.71,3727.7,2306.0
manali_leh,328,32.673608216423396,77.19808427050988,88.589,3328.0,3346.8,199.9,0.0,0.0,3727.7,2306.0
manali_leh,329,32.674356512067504,77.20048339400874,88.828,3346.0,3349.6,239.5,0.0,0.0,3727.7,2306.0
manali_leh,330,32.67407827340561,77.20366078093748,89.127,3363.0,3357.2,299.0,7.6,2.54,3735.3,2306.0
manali_leh,331,32.67424814102896,77.20682205247894,89.424,3369.0,3371.4,296.5,14.2,4.79,3749.5,2306.0
manali_leh,332,32.67432052673493,77.206204414108,89.482,3380.0,3385.0,58.4,13.6,23.3,3763.1,2306.0
manali_leh,333,32.674650172985494,77.20304643886382,89.78,3399.0,3399.4,297.8,14.4,4.83,3777.5,2306.0
manali_leh,334,32.675528678501834,77.20006075739339,90.076,3414.0,3414.0,296.0,14.6,4.93,3792.1,2306.0
manali_leh,335,32.67609246078991,77.19694148853074,90.375,3435.0,3429.4,298.6,15.4,5.16,3807.5,2306.0
manali_leh,336,32.677130431426505,77.1939920397376,90.674,3442.0,3442.2,299.2,12.8,4.28,3820.3,2306.0
manali_leh,337,32.67859292639773,77.19134466205287,90.97,3457.0,3455.2,296.4,13.0,4.39,3833.3,2306.0
manali_leh,338,32.68025215128254,77.18883116762424,91.269,3463.0,3468.0,299.0,12.8,4.28,3846.1,2306.0
manali_leh,339,32.67984666262163,77.18994671966642,91.383,3479.0,3480.2,113.7,12.2,10.73,3858.3,2306.0
manali_leh,340,32.678602217862704,77.19276066690207,91.681,3499.0,3492.2,297.5,12.0,4.03,3870.3,2306.0
manali_leh,341,32.67739546169305,77.19560790106124,91.979,3503.0,3506.4,298.4,14.2,4.76,3884.5,2306.0
manali_leh,342,32.677156047737746,77.19871982393472,92.271,3517.0,3519.6,292.5,13.2,4.51,3897.7,2306.0
manali_leh,343,32.67665408716358,77.20164307176987,92.551,3534.0,3529.2,279.2,9.6,3.44,3907.3,2306.0
manali_leh,344,32.67647209743407,77.20475894921955,92.843,3545.0,3543.6,292.3,14.4,4.93,3921.7,2306.0
manali_leh,345,32.676998049348214,77.20779925749693,93.133,3547.0,3555.6,290.5,12.0,4.13,3933.7,2306.0
manali_leh,346,32.678621862670994,77.21000396986518,93.408,3575.0,3569.0,274.2,13.4,4.89,3947.1,2306.0
manali_leh,347,32.68000565039279,77.21244599509347,93.683,3577.0,3581.2,275.5,12.2,4.43,3959.3,2306.0
manali_leh,348,32.68205919678656,77.21432916325664,93.972,3601.0,3596.0,288.5,14.8,5.13,3974.1,2306.0
manali_leh,349,32.68434940665108,77.21588959223216,94.265,3606.0,3606.8,293.6,10.8,3.68,3984.9,2306.0
manali_leh,350,32.68681139785141,77.21691620715657,94.555,3621.0,3620.6,290.1,13.8,4.76,3998.7,2306.0
manali_leh,351,32.68893883679683,77.21880383924824,94.851,3629.0,3630.4,295.2,9.8,3.32,4008.5,2306.0
manali_leh,352,32.69133944430699,77.22003866652629,95.141,3646.0,3636.2,290.9,5.8,1.99,4014.3,2306.0
manali_leh,353,32.69363585447776,77.22162651092454,95.437,3650.0,3638.0,295.4,0.0,0.0,4014.3,2306.0
manali_leh,354,32.69601220880931,77.22309876008714,95.735,3635.0,3635.6,298.0,0.0,0.0,4014.3,2306.0
manali_leh,355,32.69855874741233,77.22358524205964,96.022,3630.0,3627.0,286.8,-8.6,-3.0,4014.3,2314.6
manali_leh,356,32.70105198625589,77.22390971672122,96.301,3617.0,3612.0,278.9,-15.0,-5.38,4014.3,2329.6
manali_leh,357,32.703381329400926,77.22521992957147,96.587,3603.0,3600.6,286.6,-11.4,-3.98,4014.3,2341.0
manali_leh,358,32.70545405369315,77.22711305422303,96.878,3575.0,3584.0,290.7,-16.6,-5.71,4014.3,2357.6
manali_leh,359,32.70801356881503,77.2280486659355,97.176,3578.0,3570.6,297.8,-13.4,-4.5,4014.3,2371.0
manali_leh,360,32.71017827310331,77.22975193546783,97.464,3547.0,3561.2,288.7,-9.4,-3.26,4014.3,2380.4
manali_leh,361,32.712748006407786,77.23046540607682,97.758,3550.0,3557.6,293.4,-3.6,-1.23,4014.3,2384.0
manali_leh,362,32.715231676396975,77.23113812217696,98.041,3556.0,3557.2,283.3,0.0,0.0,4014.3,2384.0
manali_leh,363,32.717194608474216,77.23298309672754,98.319,3557.0,3559.4,278.3,0.0,0.0,4014.3,2384.0
manali_leh,364,32.71973274341422,77.23387752763703,98.614,3576.0,3567.6,294.4,8.2,2.79,4022.5,2384.0
manali_leh,365,32.72125144197865,77.23537228849774,98.833,3558.0,3576.8,219.3,9.2,4.2,4031.7,2384.0
manali_leh,366,32.72348985109688,77.23629936831875,99.096,3591.0,3586.4,263.6,9.6,3.64,4041.3,2384.0
manali_leh,367,32.725754778627284,77.23769519927751,99.38,3602.0,3597.2,283.7,10.8,3.81,4052.1,2384.0
manali_leh,368,32.728088547273074,77.23920663164584,99.676,3605.0,3614.8,295.5,17.6,5.96,4069.7,2384.0
manali_leh,369,32.73055641497019,77.24027191537024,99.968,3630.0,3629.4,291.9,14.6,5.0,4084.3,2384.0
manali_leh,370,32.7324544755301,77.24158340041039,100.212,3646.0,3645.2,244.1,15.8,6.47,4100.1,2384.0
manali_leh,371,32.73467559280262,77.24313507216777,100.498,3664.0,3663.6,286.5,18.4,6.42,4118.5,2384.0
manali_leh,372,32.73685127543705,77.24485234588816,100.789,3681.0,3679.0,290.4,15.4,5.3,4133.9,2384.0
manali_leh,373,32.73895379403607,77.24673709700761,101.081,3697.0,3693.4,292.8,14.4,4.92,4148.3,2384.0
manali_leh,374,32.74116524540844,77.24824500630758,101.365,3707.0,3708.0,283.5,14.6,5.15,4162.9,2384.0
manali_leh,375,32.74329541459783,77.25004672853198,101.656,3718.0,3720.4,290.7,12.4,4.27,4175.3,2384.0
manali_leh,376,32.7453816852807,77.25201617715152,101.952,3737.0,3730.4,296.2,10.0,3.38,4185.3,2384.0
manali_leh,377,32.74762187829477,77.25356923075644,102.24,3743.0,3738.6,288.4,8.2,2.84,4193.5,2384.0
manali_leh,378,32.749977414913786,77.2546628813621,102.521,3747.0,3747.6,281.2,9.0,3.2,4202.5,2384.0
manali_leh,379,32.75234110898684,77.25529434422224,102.791,3748.0,3755.0,269.4,7.4,2.75,4209.9,2384.0
manali_leh,380,32.75290300571413,77.25659938742893,102.928,3763.0,3759.8,137.1,4.8,3.5,4214.7,2384.0
manali_leh,381,32.75477015622497,77.25770835180361,103.16,3774.0,3763.0,232.1,3.2,1.38,4217.9,2384.0
manali_leh,382,32.7567224707454,77.25926260329352,103.421,3767.0,3767.8,261.3,4.8,1.84,4222.7,2384.0
manali_leh,383,32.75695160119028,77.26031715628127,103.523,3763.0,3770.6,101.9,0.0,0.0,4222.7,2384.0
manali_leh,384,32.75962180749221,77.26010963190105,103.82,3772.0,3772.0,297.5,0.0,0.0,4222.7,2384.0
manali_leh,385,32.762117941834035,77.26095398956956,104.109,3777.0,3776.4,288.6,4.4,1.52,4227.1,2384.0
manali_leh,386,32.764638038179775,77.2602343932619,104.397,3781.0,3782.6,288.2,6.2,2.15,4233.3,2384.0
manali_leh,387,32.76719966650734,77.25947581609176,104.691,3789.0,3788.4,293.5,5.8,1.98,4239.1,2384.0
manali_leh,388,32.76981491101375,77.2601489524018,104.988,3794.0,3793.8,297.5,5.4,1.81,4244.5,2384.0
manali_leh,389,32.772405619110906,77.26104201475471,105.288,3801.0,3800.2,299.9,6.4,2.13,4250.9,2384.0
manali_leh,390,32.774997185627086,77.26192758327728,105.588,3804.0,3807.4,299.8,7.2,2.4,4258.1,2384.0
manali_leh,391,32.7775364421015,77.26291266053457,105.885,3813.0,3815.6,297.0,8.2,2.76,4266.3,2384.0
manali_leh,392,32.77968269510926,77.26473357626035,106.178,3825.0,3825.8,293.1,10.2,3.48,4276.5,2384.0
manali_leh,393,32.78107762433926,77.26733081804517,106.466,3835.0,3838.2,288.1,12.4,4.3,4288.9,2384.0
manali_leh,394,32.78199923130403,77.27031407826009,106.763,3852.0,3851.2,297.1,13.0,4.38,4301.9,2384.0
manali_leh,395,32.78304730183273,77.2732056460959,107.058,3866.0,3864.2,294.4,13.0,4.42,4314.9,2384.0
manali_leh,396,32.784509112845114,77.27584591946433,107.353,3878.0,3878.2,295.5,14.0,4.74,4328.9,2384.0
manali_leh,397,32.78544661235428,77.27864446598637,107.635,3890.0,3892.0,281.6,13.8,4.9,4342.7,2384.0
manali_leh,398,32.78496002200823,77.28154561726268,107.912,3905.0,3905.2,276.6,13.2,4.77,4355.9,2384.0
manali_leh,399,32.78654504060606,77.28407988716803,108.207,3921.0,3918.2,295.3,13.0,4.4,4368.9,2384.0
manali_leh,400,32.78865387954748,77.28598296575484,108.501,3932.0,3933.0,294.3,14.8,5.03,4383.7,2384.0
manali_leh,401,32.79019884232908,77.2885201900577,108.794,3943.0,3947.2,292.9,14.2,4.85,4397.9,2384.0
manali_leh,402,32.79091252738094,77.29151068500423,109.085,3964.0,3960.6,290.6,13.4,4.61,4411.3,2384.0
manali_leh,403,32.790303020260325,77.29454092252614,109.376,3976.0,3974.4,291.3,13.8,4.74,4425.1,2384.0
manali_leh,404,32.79109662689565,77.29705478573716,109.627,3988.0,3987.8,251.0,13.4,5.34,4438.5,2384.0
manali_leh,405,32.79241450659863,77.2997346316144,109.917,4001.0,3998.8,290.2,11.0,3.79,4449.5,2384.0
manali_leh,406,32.79233885998594,77.30289745280012,110.213,4010.0,4008.2,295.8,9.4,3.18,4458.9,2384.0
manali_leh,407,32.79141024604834,77.30589704688222,110.512,4019.0,4017.6,298.8,9.4,3.15,4468.3,2384.0
manali_leh,408,32.7909672798688,77.30900209639076,110.806,4023.0,4029.4,294.4,11.8,4.01,4480.1,2384.0
manali_leh,409,32.79146766680391,77.31213417268825,111.104,4035.0,4042.0,298.0,12.6,4.23,4492.7,2384.0
manali_leh,410,32.79168840510037,77.31531260519802,111.402,4060.0,4054.0,298.1,12.0,4.03,4504.7,2384.0
manali_leh,411,32.79203617560096,77.3184411511118,111.697,4073.0,4067.4,295.0,13.4,4.54,4518.1,2384.0
manali_leh,412,32.79165728121671,77.3171975231762,111.821,4079.0,4081.6,123.6,14.2,11.48,4532.3,2384.0
manali_leh,413,32.790530638903796,77.31430358908727,112.119,4090.0,4092.4,298.1,10.8,3.62,4543.1,2384.0
manali_leh,414,32.78907596434694,77.31175029276652,112.407,4106.0,4102.4,288.3,10.0,3.47,4553.1,2384.0
manali_leh,415,32.79014893933791,77.31465422448115,112.704,4114.0,4115.6,296.5,13.2,4.45,4566.3,2384.0
manali_leh,416,32.790352917437104,77.31780557052814,112.999,4123.0,4129.2,295.5,13.6,4.6,4579.9,2384.0
manali_leh,417,32.78970095690582,77.3205413693579,113.265,4145.0,4140.6,265.8,11.4,4.29,4591.3,2384.0
manali_leh,418,32.79041042165232,77.3232765828252,113.533,4158.0,4153.8,267.6,13.2,4.93,4604.5,2384.0
manali_leh,419,32.791580686940456,77.32510353986244,113.747,4163.0,4169.0,214.7,15.2,7.08,4619.7,2384.0
manali_leh,420,32.79241346220005,77.32678275022137,113.93,4180.0,4181.0,182.2,12.0,6.58,4631.7,2384.0
manali_leh,421,32.79048938340693,77.32688710201649,114.144,4199.0,4192.0,214.2,11.0,5.14,4642.7,2384.0
manali_leh,422,32.79210178417155,77.32815264217429,114.359,4205.0,4204.6,214.8,12.6,5.87,4655.3,2384.0
manali_leh,423,32.79145272450605,77.32835186310126,114.433,4213.0,4216.2,74.5,11.6,15.56,4666.9,2384.0
manali_leh,424,32.79222321216498,77.33044413325345,114.647,4226.0,4228.2,213.5,12.0,5.62,4678.9,2384.0
manali_leh,425,32.792039810763505,77.33109225905557,114.71,4238.0,4239.6,63.9,11.4,17.83,4690.3,2384.0
manali_leh,426,32.791578111434724,77.33233105834842,114.837,4259.0,4248.8,126.7,9.2,7.26,4699.5,2384.0
manali_leh,427,32.79086255283042,77.33521312977895,115.118,4262.0,4257.6,280.9,8.8,3.13,4708.3,2384.0
manali_leh,428,32.7895829461796,77.33801227534856,115.416,4259.0,4266.8,297.8,9.2,3.09,4717.5,2384.0
manali_leh,429,32.78784286123488,77.34023878714815,115.7,4270.0,4273.6,284.2,6.8,2.39,4724.3,2384.0
manali_leh,430,32.78655575183665,77.34289708289461,115.987,4284.0,4280.6,286.8,7.0,2.44,4731.3,2384.0
manali_leh,431,32.78586759690347,77.34582084708563,116.271,4293.0,4291.6,283.8,11.0,3.88,4742.3,2384.0
manali_leh,432,32.78762983646456,77.34766293193854,116.532,4297.0,4301.8,260.9,10.2,3.91,4752.5,2384.0
manali_leh,433,32.78633343769844,77.35009483180775,116.801,4314.0,4313.0,269.2,11.2,4.16,4763.7,2384.0
manali_leh,434,32.78540692163924,77.34732082166902,117.08,4321.0,4324.0,279.0,11.0,3.94,4774.7,2384.0
manali_leh,435,32.78507882864177,77.34882961382847,117.225,4340.0,4337.8,145.7,13.8,9.47,4788.5,2384.0
manali_leh,436,32.784127188244696,77.35163800476603,117.509,4348.0,4349.6,283.1,11.8,4.17,4800.3,2384.0
manali_leh,437,32.782925840273954,77.35439060554516,117.798,4366.0,4363.0,289.9,13.4,4.62,4813.7,2384.0
manali_leh,438,32.785341406627175,77.35461008132543,118.068,4373.0,4375.8,269.4,12.8,4.75,4826.5,2384.0
manali_leh,439,32.78391363844285,77.3562885724801,118.291,4388.0,4388.8,223.2,13.0,5.82,4839.5,2384.0
manali_leh,440,32.78260468663803,77.35835431336197,118.533,4404.0,4401.4,241.8,12.6,5.21,4852.1,2384.0
manali_leh,441,32.78510694444666,77.3572906370816,118.828,4413.0,4414.0,295.5,12.6,4.26,4864.7,2384.0
manali_leh,442,32.783941296573204,77.35872487182243,119.015,4429.0,4426.4,186.5,12.4,6.65,4877.1,2384.0
manali_leh,443,32.78266563062395,77.36049479228149,119.233,4436.0,4438.0,217.9,11.6,5.32,4888.7,2384.0
manali_leh,444,32.781906650474006,77.362927360665,119.475,4450.0,4450.4,242.6,12.4,5.11,4901.1,2384.0
manali_leh,445,32.78055563180505,77.36465133721066,119.696,4462.0,4461.6,220.3,11.2,5.08,4912.3,2384.0
manali_leh,446,32.778563850870945,77.36673986663483,119.991,4475.0,4473.2,295.3,11.6,3.93,4923.9,2384.0
manali_leh,447,32.77818063163244,77.36752758755956,120.076,4485.0,4485.0,85.1,11.8,13.87,4935.7,2384.0
manali_leh,448,32.78053021134838,77.36596957645176,120.375,4494.0,4497.4,299.1,12.4,4.15,4948.1,2384.0
manali_leh,449,32.78132700622648,77.3660641627177,120.464,4509.0,4510.0,89.0,12.6,14.15,4960.7,2384.0
manali_leh,450,32.77921119869018,77.3679968363435,120.761,4524.0,4523.6,296.6,13.6,4.58,4974.3,2384.0
manali_leh,451,32.777722625338136,77.37065806430837,121.06,4538.0,4538.0,298.8,14.4,4.82,4988.7,2384.0
manali_leh,452,32.77583453001091,77.37290687495747,121.357,4553.0,4552.2,297.1,14.2,4.78,5002.9,2384.0
manali_leh,453,32.77404009338253,77.37477352407655,121.622,4566.0,4567.0,265.1,14.8,5.58,5017.7,2384.0
manali_leh,454,32.77170019323278,77.37593966307983,121.904,4580.0,4580.4,282.1,13.4,4.75,5031.1,2384.0
